id,year,date,block,plot,plot.id,species,indiv,leaf.length,leaf.width,total.leaves,flower.number,display.size.1,display.size.2,display.size.3,display.size.4,display.size.5,display.size.6,display.size.7,display.size.8,seed.set.1,seed.set.2,seed.set.3,seed.set.4,seed.set.5,seed.set.6,seed.set.7,seed.set.8,seed.set.9,seed.set.10,seed.set.11,seed.set.12,seed.set.13,seed.set.14
2018-25A-POAN-1,2018,14-Jun-18,25,A,25A,POAN,1,30,12,68,1,25,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-25A-POAN-2,2018,14-Jun-18,25,A,25A,POAN,2,39,15,64,2,21,0,NA,NA,NA,NA,NA,NA,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-25A-POAN-3,2018,14-Jun-18,25,A,25A,POAN,3,37,15,75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-25B-POAN-1,2018,14-Jun-18,25,B,25B,POAN,1,37,15,75,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-25B-POAN-2,2018,14-Jun-18,25,B,25B,POAN,2,27,11,45,1,20,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-25B-POAN-3,2018,14-Jun-18,25,B,25B,POAN,3,36,12,60,2,21,20,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-25C-POAN-1,2018,14-Jun-18,25,C,25C,POAN,1,30,12,45,2,22,NA,NA,NA,NA,NA,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-25C-POAN-2,2018,14-Jun-18,25,C,25C,POAN,2,32,16,64,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-25C-POAN-3,2018,14-Jun-18,25,C,25C,POAN,3,29,11,44,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-25D-POAN-1,2018,14-Jun-18,25,D,25D,POAN,1,35,13,33,2,23,NA,NA,NA,NA,NA,NA,NA,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-25D-POAN-2,2018,14-Jun-18,25,D,25D,POAN,2,35,15,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-25D-POAN-3,2018,14-Jun-18,25,D,25D,POAN,3,36,16,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-1A-ACMI-1,2019,23-Jul-19,1,A,1A,ACMI,1,110,31,11,140,75,NA,NA,NA,NA,NA,NA,NA,2127.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-1B-ACMI-1,2019,23-Jul-19,1,B,1B,ACMI,1,120,31,14,108,71,NA,NA,NA,NA,NA,NA,NA,2458.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-1B-ACMI-2,2019,23-Jul-19,1,B,1B,ACMI,2,110,22,9,66,50,NA,NA,NA,NA,NA,NA,NA,1105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-1D-ACMI-1,2019,23-Jul-19,1,D,1D,ACMI,1,75,16,15,36,42,NA,NA,NA,NA,NA,NA,NA,1038.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2A-ACMI-1,2019,23-Jul-19,2,A,2A,ACMI,1,84,23,12,114,87,NA,NA,NA,NA,NA,NA,NA,3824.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2A-ACMI-2,2019,23-Jul-19,2,A,2A,ACMI,2,122,25,13,90,78,NA,NA,NA,NA,NA,NA,NA,4366.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2A-ACMI-3,2019,23-Jul-19,2,A,2A,ACMI,3,112,29,13,117,73,NA,NA,NA,NA,NA,NA,NA,2156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2B-ACMI-1,2019,23-Jul-19,2,B,2B,ACMI,1,89,19,10,44,45,NA,NA,NA,NA,NA,NA,NA,1092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2B-ACMI-2,2019,23-Jul-19,2,B,2B,ACMI,2,175,31,9,60,72,NA,NA,NA,NA,NA,NA,NA,1467.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2C-ACMI-1,2019,23-Jul-19,2,C,2C,ACMI,1,159,36,10,72,56,NA,NA,NA,NA,NA,NA,NA,1680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2C-ACMI-2,2019,23-Jul-19,2,C,2C,ACMI,2,100,17,15,21,21,NA,NA,NA,NA,NA,NA,NA,337.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2D-ACMI-1,2019,23-Jul-19,2,D,2D,ACMI,1,78,12,14,60,49,NA,NA,NA,NA,NA,NA,NA,870.8333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2D-ACMI-2,2019,23-Jul-19,2,D,2D,ACMI,2,79,27,10,52,50,NA,NA,NA,NA,NA,NA,NA,981.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2D-ACMI-3,2019,23-Jul-19,2,D,2D,ACMI,3,59,24,9,66,50,NA,NA,NA,NA,NA,NA,NA,1136.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-3C-ACMI-1,2019,23-Jul-19,3,C,3C,ACMI,1,69,15,20,90,72,NA,NA,NA,NA,NA,NA,NA,2104.166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-3C-ACMI-2,2019,23-Jul-19,3,C,3C,ACMI,2,113,11,13,45,45,NA,NA,NA,NA,NA,NA,NA,1045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-4C-ACMI-1,2019,23-Jul-19,4,C,4C,ACMI,1,51,26,8,33,28,NA,NA,NA,NA,NA,NA,NA,726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-4D-ACMI-1,2019,23-Jul-19,4,D,4D,ACMI,1,65,13,15,100,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-4D-ACMI-2,2019,23-Jul-19,4,D,4D,ACMI,2,63,11,14,68,50,NA,NA,NA,NA,NA,NA,NA,367.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-4D-ACMI-3,2019,23-Jul-19,4,D,4D,ACMI,3,73,11,13,30,31,NA,NA,NA,NA,NA,NA,NA,250.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-5B-ACMI-1,2019,23-Jul-19,5,B,5B,ACMI,1,110,25,8,42,NA,NA,NA,NA,NA,NA,NA,NA,145.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-5C-ACMI-1,2019,23-Jul-19,5,C,5C,ACMI,1,91,27,9,14,27,NA,NA,NA,NA,NA,NA,NA,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-5C-ACMI-2,2019,23-Jul-19,5,C,5C,ACMI,2,126,27,10,27,23,NA,NA,NA,NA,NA,NA,NA,981.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-5C-ACMI-3,2019,23-Jul-19,5,C,5C,ACMI,3,167,42,10,67,NA,NA,NA,NA,NA,NA,NA,NA,1266.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-5D-ACMI-1,2019,23-Jul-19,5,D,5D,ACMI,1,111,29,8,50,42,NA,NA,NA,NA,NA,NA,NA,1807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-6B-ACMI-1,2019,23-Jul-19,6,B,6B,ACMI,1,66,16,22,104,58,NA,NA,NA,NA,NA,NA,NA,1372.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-6B-ACMI-2,2019,23-Jul-19,6,B,6B,ACMI,2,72,15,22,64,42,NA,NA,NA,NA,NA,NA,NA,1122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-6B-ACMI-3,2019,23-Jul-19,6,B,6B,ACMI,3,81,15,16,72,51,NA,NA,NA,NA,NA,NA,NA,1380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-7A-ACMI-1,2019,23-Jul-19,7,A,7A,ACMI,1,50,12,20,40,45,NA,NA,NA,NA,NA,NA,NA,1098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-7A-ACMI-2,2019,23-Jul-19,7,A,7A,ACMI,2,46,13,40,44,46,NA,NA,NA,NA,NA,NA,NA,1144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-7A-ACMI-3,2019,23-Jul-19,7,A,7A,ACMI,3,60,12,19,72,54,NA,NA,NA,NA,NA,NA,NA,1175.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-7B-ACMI-1,2019,23-Jul-19,7,B,7B,ACMI,1,52,10,12,56,55,NA,NA,NA,NA,NA,NA,NA,1378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-7B-ACMI-2,2019,23-Jul-19,7,B,7B,ACMI,2,61,11,14,84,63,NA,NA,NA,NA,NA,NA,NA,1307.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-7B-ACMI-3,2019,23-Jul-19,7,B,7B,ACMI,3,42,11,9,120,52,NA,NA,NA,NA,NA,NA,NA,1578.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-7C-ACMI-1,2019,23-Jul-19,7,C,7C,ACMI,1,77,15,15,28,35,NA,NA,NA,NA,NA,NA,NA,575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-7C-ACMI-2,2019,23-Jul-19,7,C,7C,ACMI,2,75,12,16,52,35,NA,NA,NA,NA,NA,NA,NA,1033.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-7D-ACMI-1,2019,23-Jul-19,7,D,7D,ACMI,1,33,11,13,57,40,NA,NA,NA,NA,NA,NA,NA,827.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-7D-ACMI-2,2019,23-Jul-19,7,D,7D,ACMI,2,62,17,11,180,78,NA,NA,NA,NA,NA,NA,NA,2199.166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-7D-ACMI-3,2019,23-Jul-19,7,D,7D,ACMI,3,79,11,11,154,65,NA,NA,NA,NA,NA,NA,NA,1777.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-8A-ACMI-1,2019,23-Jul-19,8,A,8A,ACMI,1,66,12,27,56,51,NA,NA,NA,NA,NA,NA,NA,363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-8C-ACMI-1,2019,23-Jul-19,8,C,8C,ACMI,1,73,12,17,69,55,NA,NA,NA,NA,NA,NA,NA,1186.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-8C-ACMI-2,2019,23-Jul-19,8,C,8C,ACMI,2,41,20,18,27,45,NA,NA,NA,NA,NA,NA,NA,702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-8C-ACMI-3,2019,23-Jul-19,8,C,8C,ACMI,3,50,15,14,48,46,NA,NA,NA,NA,NA,NA,NA,938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-8D-ACMI-1,2019,23-Jul-19,8,D,8D,ACMI,1,46,10,27,96,55,NA,NA,NA,NA,NA,NA,NA,1994.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-9B-ACMI-1,2019,23-Jul-19,9,B,9B,ACMI,1,78,12,15,125,67,NA,NA,NA,NA,NA,NA,NA,1228.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-9B-ACMI-2,2019,23-Jul-19,9,B,9B,ACMI,2,58,12,13,120,74,NA,NA,NA,NA,NA,NA,NA,1333.833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-9B-ACMI-3,2019,23-Jul-19,9,B,9B,ACMI,3,55,11,16,150,77,NA,NA,NA,NA,NA,NA,NA,2494.166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-9D-ACMI-1,2019,23-Jul-19,9,D,9D,ACMI,1,48,8,11,76,62,NA,NA,NA,NA,NA,NA,NA,1782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10C-ACMI-1,2019,23-Jul-19,10,C,10C,ACMI,1,126,25,14,45,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12C-ACMI-1,2019,23-Jul-19,12,C,12C,ACMI,1,69,19,12,28,31,NA,NA,NA,NA,NA,NA,NA,675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12C-ACMI-2,2019,23-Jul-19,12,C,12C,ACMI,2,89,19,13,32,32,NA,NA,NA,NA,NA,NA,NA,1073.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12D-ACMI-1,2019,23-Jul-19,12,D,12D,ACMI,1,76,14,14,40,31,NA,NA,NA,NA,NA,NA,NA,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12D-ACMI-2,2019,23-Jul-19,12,D,12D,ACMI,2,66,20,13,56,44,NA,NA,NA,NA,NA,NA,NA,852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12D-ACMI-3,2019,23-Jul-19,12,D,12D,ACMI,3,79,17,14,48,55,NA,NA,NA,NA,NA,NA,NA,1414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-14A-ACMI-1,2019,23-Jul-19,14,A,14A,ACMI,1,78,17,21,175,91,NA,NA,NA,NA,NA,NA,NA,4079.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-14A-ACMI-2,2019,23-Jul-19,14,A,14A,ACMI,2,79,13,16,30,35,NA,NA,NA,NA,NA,NA,NA,505.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-14A-ACMI-3,2019,23-Jul-19,14,A,14A,ACMI,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-14B-ACMI-1,2019,23-Jul-19,14,B,14B,ACMI,1,70,12,16,92,66,NA,NA,NA,NA,NA,NA,NA,2074.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-14B-ACMI-2,2019,23-Jul-19,14,B,14B,ACMI,2,76,16,17,240,130,NA,NA,NA,NA,NA,NA,NA,6042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-14D-ACMI-1,2019,23-Jul-19,14,D,14D,ACMI,1,54,14,13,12,25,NA,NA,NA,NA,NA,NA,NA,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-14D-ACMI-2,2019,23-Jul-19,14,D,14D,ACMI,2,62,9,11,24,34,NA,NA,NA,NA,NA,NA,NA,537.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-14D-ACMI-3,2019,23-Jul-19,14,D,14D,ACMI,3,56,12,12,85,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-15A-ACMI-1,2019,23-Jul-19,15,A,15A,ACMI,1,69,15,14,30,35,NA,NA,NA,NA,NA,NA,NA,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-15A-ACMI-2,2019,23-Jul-19,15,A,15A,ACMI,2,58,15,14,32,35,NA,NA,NA,NA,NA,NA,NA,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-15D-ACMI-1,2019,23-Jul-19,15,D,15D,ACMI,1,54,14,13,34,37,NA,NA,NA,NA,NA,NA,NA,684.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-16A-ACMI-1,2019,23-Jul-19,16,A,16A,ACMI,1,70,13,23,92,76,NA,NA,NA,NA,NA,NA,NA,2532.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-16C-ACMI-1,2019,23-Jul-19,16,C,16C,ACMI,1,105,23,16,148,96,NA,NA,NA,NA,NA,NA,NA,3602.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-16C-ACMI-2,2019,23-Jul-19,16,C,16C,ACMI,2,70,15,16,120,60,NA,NA,NA,NA,NA,NA,NA,2729.166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-16D-ACMI-1,2019,23-Jul-19,16,D,16D,ACMI,1,44,10,14,40,41,NA,NA,NA,NA,NA,NA,NA,1052.166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-16D-ACMI-2,2019,23-Jul-19,16,D,16D,ACMI,2,62,15,13,70,51,NA,NA,NA,NA,NA,NA,NA,1621.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-16D-ACMI-3,2019,23-Jul-19,16,D,16D,ACMI,3,117,19,17,48,58,NA,NA,NA,NA,NA,NA,NA,922.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-17A-ACMI-1,2019,23-Jul-19,17,A,17A,ACMI,1,100,24,17,228,114,NA,NA,NA,NA,NA,NA,NA,5094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-17B-ACMI-1,2019,23-Jul-19,17,B,17B,ACMI,1,84,12,23,80,55,NA,NA,NA,NA,NA,NA,NA,1548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-17C-ACMI-1,2019,23-Jul-19,17,C,17C,ACMI,1,110,19,19,125,72,NA,NA,NA,NA,NA,NA,NA,3519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-17C-ACMI-2,2019,23-Jul-19,17,C,17C,ACMI,2,118,28,11,92,54,NA,NA,NA,NA,NA,NA,NA,1476.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-17C-ACMI-3,2019,23-Jul-19,17,C,17C,ACMI,3,62,13,13,116,78,NA,NA,NA,NA,NA,NA,NA,1879.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-18A-ACMI-1,2019,23-Jul-19,18,A,18A,ACMI,1,71,11,19,189,115,NA,NA,NA,NA,NA,NA,NA,4185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-18A-ACMI-2,2019,23-Jul-19,18,A,18A,ACMI,2,90,15,15,252,88,NA,NA,NA,NA,NA,NA,NA,5881.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-18A-ACMI-3,2019,23-Jul-19,18,A,18A,ACMI,3,70,10,36,182,94,NA,NA,NA,NA,NA,NA,NA,4850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-18B-ACMI-1,2019,23-Jul-19,18,B,18B,ACMI,1,86,15,16,20,35,NA,NA,NA,NA,NA,NA,NA,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-18B-ACMI-2,2019,23-Jul-19,18,B,18B,ACMI,2,67,22,26,37,55,NA,NA,NA,NA,NA,NA,NA,606.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-18C-ACMI-1,2019,23-Jul-19,18,C,18C,ACMI,1,100,22,5,56,35,NA,NA,NA,NA,NA,NA,NA,949.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-18C-ACMI-2,2019,23-Jul-19,18,C,18C,ACMI,2,75,33,13,105,62,NA,NA,NA,NA,NA,NA,NA,3895.833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-18C-ACMI-3,2019,23-Jul-19,18,C,18C,ACMI,3,79,21,6,60,50,NA,NA,NA,NA,NA,NA,NA,1834.833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-18D-ACMI-1,2019,23-Jul-19,18,D,18D,ACMI,1,88,21,13,204,92,NA,NA,NA,NA,NA,NA,NA,2715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-18D-ACMI-2,2019,23-Jul-19,18,D,18D,ACMI,2,82,15,16,92,50,NA,NA,NA,NA,NA,NA,NA,1631.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-18D-ACMI-3,2019,23-Jul-19,18,D,18D,ACMI,3,61,17,15,124,72,NA,NA,NA,NA,NA,NA,NA,2320.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-19A-ACMI-1,2019,23-Jul-19,19,A,19A,ACMI,1,106,21,12,36,41,NA,NA,NA,NA,NA,NA,NA,1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-19A-ACMI-2,2019,23-Jul-19,19,A,19A,ACMI,2,112,20,14,115,57,NA,NA,NA,NA,NA,NA,NA,2673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-19A-ACMI-3,2019,23-Jul-19,19,A,19A,ACMI,3,62,12,13,28,31,NA,NA,NA,NA,NA,NA,NA,637.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-19B-ACMI-1,2019,23-Jul-19,19,B,19B,ACMI,1,65,12,10,42,48,NA,NA,NA,NA,NA,NA,NA,1094.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-19B-ACMI-2,2019,23-Jul-19,19,B,19B,ACMI,2,69,11,10,51,43,NA,NA,NA,NA,NA,NA,NA,870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-19B-ACMI-3,2019,23-Jul-19,19,B,19B,ACMI,3,58,12,9,54,43,NA,NA,NA,NA,NA,NA,NA,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-19C-ACMI-1,2019,23-Jul-19,19,C,19C,ACMI,1,81,15,9,52,42,NA,NA,NA,NA,NA,NA,NA,828.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-19C-ACMI-2,2019,23-Jul-19,19,C,19C,ACMI,2,110,24,10,30,31,NA,NA,NA,NA,NA,NA,NA,733.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-19C-ACMI-3,2019,23-Jul-19,19,C,19C,ACMI,3,70,16,10,34,38,NA,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-20B-ACMI-1,2019,23-Jul-19,20,B,20B,ACMI,1,53,11,18,54,51,NA,NA,NA,NA,NA,NA,NA,986.1666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-21A-ACMI-1,2019,23-Jul-19,21,A,21A,ACMI,1,56,15,51,215,80,NA,NA,NA,NA,NA,NA,NA,3786.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-21A-ACMI-2,2019,23-Jul-19,21,A,21A,ACMI,2,50,10,11,96,71,NA,NA,NA,NA,NA,NA,NA,2011.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-21A-ACMI-3,2019,23-Jul-19,21,A,21A,ACMI,3,70,20,13,70,48,NA,NA,NA,NA,NA,NA,NA,1176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-21C-ACMI-1,2019,23-Jul-19,21,C,21C,ACMI,1,111,20,15,75,49,NA,NA,NA,NA,NA,NA,NA,1571.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-21C-ACMI-2,2019,23-Jul-19,21,C,21C,ACMI,2,72,16,32,203,118,NA,NA,NA,NA,NA,NA,NA,5479.166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-21C-ACMI-3,2019,23-Jul-19,21,C,21C,ACMI,3,61,15,15,45,60,NA,NA,NA,NA,NA,NA,NA,1613.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-21D-ACMI-1,2019,23-Jul-19,21,D,21D,ACMI,1,65,15,14,66,62,NA,NA,NA,NA,NA,NA,NA,1580.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-21D-ACMI-2,2019,23-Jul-19,21,D,21D,ACMI,2,60,10,14,24,40,NA,NA,NA,NA,NA,NA,NA,731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-22A-ACMI-1,2019,23-Jul-19,22,A,22A,ACMI,1,71,20,20,120,89,NA,NA,NA,NA,NA,NA,NA,3502.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-22A-ACMI-2,2019,23-Jul-19,22,A,22A,ACMI,2,111,17,16,70,68,NA,NA,NA,NA,NA,NA,NA,1760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-23A-ACMI-1,2019,23-Jul-19,23,A,23A,ACMI,1,43,13,19,216,89,NA,NA,NA,NA,NA,NA,NA,3416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-24A-ACMI-1,2019,23-Jul-19,24,A,24A,ACMI,1,86,22,26,174,88,NA,NA,NA,NA,NA,NA,NA,3857.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-24B-ACMI-1,2019,23-Jul-19,24,B,24B,ACMI,1,37,9,27,44,52,NA,NA,NA,NA,NA,NA,NA,886.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-24B-ACMI-2,2019,23-Jul-19,24,B,24B,ACMI,2,24,10,21,95,47,NA,NA,NA,NA,NA,NA,NA,2542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
